5000,10,100,17,13.1053,-O0,50
5000,10,100,18,13.1529,-O0,50
5000,10,100,19,13.1368,-O0,50
5000,10,100,20,13.1101,-O0,50
5000,10,100,21,13.0957,-O0,50
5000,10,100,22,13.0747,-O0,50
5000,10,100,23,13.1771,-O0,50
5000,10,100,24,13.0423,-O0,50
5000,10,100,25,13.152,-O0,50
5000,10,100,26,13.1365,-O0,50
5000,10,100,27,13.1295,-O0,50
5000,10,100,28,13.1195,-O0,50
5000,10,100,29,12.9634,-O0,50
5000,10,100,30,13.1006,-O0,50
5000,10,100,31,13.0496,-O0,50
5000,10,100,32,13.1275,-O0,50
5000,10,100,33,13.0547,-O0,50
5000,10,100,34,13.1263,-O0,50
5000,10,100,35,13.0207,-O0,50
5000,10,100,36,13.0503,-O0,50
5000,10,100,37,13.0335,-O0,50
5000,10,100,38,13.0317,-O0,50
5000,10,100,39,13.0987,-O0,50
5000,10,100,40,13.0086,-O0,50
5000,10,100,41,13.2076,-O0,50
5000,10,100,42,13.0465,-O0,50
5000,10,100,43,13.1534,-O0,50
5000,10,100,44,13.4947,-O0,50
5000,10,100,45,13.1579,-O0,50
5000,10,100,46,13.1506,-O0,50
5000,10,100,47,13.0928,-O0,50
5000,10,100,48,13.1235,-O0,50
5000,10,100,49,13.1111,-O0,50
10000,10,100,0,48.3878,-O0,50
10000,10,100,1,49.9027,-O0,50
10000,10,100,2,51.8537,-O0,50
10000,10,100,3,51.388,-O0,50
10000,10,100,4,51.2298,-O0,50
10000,10,100,5,51.1391,-O0,50
10000,10,100,6,51.595,-O0,50
10000,10,100,7,51.483,-O0,50
10000,10,100,8,50.95,-O0,50
10000,10,100,9,51.1792,-O0,50
10000,10,100,10,51.2492,-O0,50
10000,10,100,11,51.3793,-O0,50
10000,10,100,12,51.0672,-O0,50
10000,10,100,13,51.255,-O0,50
10000,10,100,14,51.2495,-O0,50
10000,10,100,15,51.0363,-O0,50
10000,10,100,16,50.9922,-O0,50
10000,10,100,17,51.8011,-O0,50
10000,10,100,18,51.6314,-O0,50
10000,10,100,19,51.4811,-O0,50
10000,10,100,20,51.296,-O0,50
10000,10,100,21,51.1822,-O0,50
10000,10,100,22,51.1956,-O0,50
10000,10,100,23,51.2541,-O0,50
10000,10,100,24,51.1573,-O0,50
10000,10,100,25,51.283,-O0,50
10000,10,100,26,51.3221,-O0,50
10000,10,100,27,51.066,-O0,50
10000,10,100,28,51.5689,-O0,50
10000,10,100,29,51.7458,-O0,50
10000,10,100,30,51.1478,-O0,50
10000,10,100,31,51.3462,-O0,50
10000,10,100,32,51.5056,-O0,50
10000,10,100,33,51.2798,-O0,50
10000,10,100,34,51.2718,-O0,50
10000,10,100,35,51.5418,-O0,50
10000,10,100,36,51.1704,-O0,50
10000,10,100,37,51.1539,-O0,50
10000,10,100,38,51.1362,-O0,50
10000,10,100,39,51.2214,-O0,50
10000,10,100,40,51.2042,-O0,50
10000,10,100,41,51.0778,-O0,50
10000,10,100,42,51.5014,-O0,50
10000,10,100,43,50.9988,-O0,50
10000,10,100,44,51.2595,-O0,50
10000,10,100,45,51.2056,-O0,50
10000,10,100,46,51.2774,-O0,50
10000,10,100,47,51.0315,-O0,50
10000,10,100,48,51.1513,-O0,50
10000,10,100,49,51.2742,-O0,50
1000,10,100,0,0.110152,-O2 -ftree-vectorize,50
1000,10,100,1,0.0976998,-O2 -ftree-vectorize,50
1000,10,100,2,0.097837,-O2 -ftree-vectorize,50
1000,10,100,3,0.101509,-O2 -ftree-vectorize,50
1000,10,100,4,0.107751,-O2 -ftree-vectorize,50
1000,10,100,5,0.0975187,-O2 -ftree-vectorize,50
1000,10,100,6,0.0971023,-O2 -ftree-vectorize,50
1000,10,100,7,0.0977183,-O2 -ftree-vectorize,50
1000,10,100,8,0.0975093,-O2 -ftree-vectorize,50
1000,10,100,9,0.098063,-O2 -ftree-vectorize,50
1000,10,100,10,0.0975781,-O2 -ftree-vectorize,50
1000,10,100,11,0.0983322,-O2 -ftree-vectorize,50
1000,10,100,12,0.0974747,-O2 -ftree-vectorize,50
1000,10,100,13,0.0992199,-O2 -ftree-vectorize,50
1000,10,100,14,0.0974276,-O2 -ftree-vectorize,50
1000,10,100,15,0.0981521,-O2 -ftree-vectorize,50
1000,10,100,16,0.0974646,-O2 -ftree-vectorize,50
1000,10,100,17,0.0970334,-O2 -ftree-vectorize,50
1000,10,100,18,0.0982601,-O2 -ftree-vectorize,50
